timestamp,run_id,prompt_version,model,thinking,article_id,input_tokens,output_tokens,duration_seconds,status,fallback_used,validation_error
2026-05-22T00:42:00.152470+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220727060000-210,1181,589,6.036,ok,False,
2026-05-22T00:41:56.112647+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220902104500-1051,1244,481,10.22,ok,False,
2026-05-22T00:42:03.920431+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220724103000-482,1081,430,3.916,ok,False,
2026-05-22T00:42:06.333192+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220719030000-327,1264,272,2.755,ok,False,
2026-05-22T00:42:02.592469+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220713094500-845,1307,901,7.567,ok,False,
2026-05-22T00:42:07.837161+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220802153000-1593,1277,84,2.673,ok,False,
2026-05-22T00:42:00.437731+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220727064500-317,1089,477,11.044,ok,False,
2026-05-22T00:41:50.618150+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220819170000-810,1271,91,21.609,ok,False,
2026-05-22T00:42:05.183519+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220725081500-40,1084,676,8.519,ok,False,
2026-05-22T00:42:05.248024+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220712111500-1125,1271,890,10.146,ok,False,
2026-05-22T00:42:09.088883+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220815110000-231,1255,486,6.722,ok,False,
2026-05-22T00:42:11.482197+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220816071500-575,1252,512,5.633,ok,False,
2026-05-22T00:42:12.228174+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220808114500-736,1260,538,4.996,ok,False,
2026-05-22T00:42:10.511264+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220809070000-796,1237,820,7.038,ok,False,
2026-05-22T00:42:15.811504+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220819234500-955,1200,102,4.098,ok,False,
2026-05-22T00:42:13.703148+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220819001500-96,1280,805,6.743,ok,False,
2026-05-22T00:42:17.549973+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220817170000-1351,1186,97,3.556,ok,False,
2026-05-22T00:42:17.224694+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220830204500-1313,1320,344,4.821,ok,False,
2026-05-22T00:42:17.115833+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220827200000-400,1258,425,6.318,ok,False,
2026-05-22T00:42:21.106420+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220908150000-1248,1234,300,3.745,ok,False,
2026-05-22T00:42:06.189306+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220715040000-615,1081,548,18.843,ok,False,
2026-05-22T00:42:20.447005+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220905153000-1100,1241,705,5.913,ok,False,
2026-05-22T00:42:22.046607+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220901224500-451,1265,425,4.727,ok,False,
2026-05-22T00:42:10.160568+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220816134500-167,1189,320,16.844,ok,False,
2026-05-22T00:42:19.910513+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220902054500-567,1179,385,9.346,ok,False,
2026-05-22T00:42:25.033224+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220801174500-899,1321,386,4.582,ok,False,
2026-05-22T00:42:24.852475+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220831090000-1081,1103,461,4.893,ok,False,
2026-05-22T00:42:26.360862+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220801231500-838,1251,220,3.93,ok,False,
2026-05-22T00:42:26.774061+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220730064500-178,1242,398,4.327,ok,False,
2026-05-22T00:42:29.746712+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220712173000-919,1220,397,4.209,ok,False,
2026-05-22T00:42:15.394544+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220824173000-628,1254,114,18.656,ok,False,
2026-05-22T00:42:29.257877+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220726210000-1713,1247,439,4.833,ok,False,
2026-05-22T00:42:29.615809+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220729204500-361,1254,105,4.66,ok,False,
2026-05-22T00:42:23.434764+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220905190000-845,1183,881,11.912,ok,False,
2026-05-22T00:42:27.005864+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220731194500-562,1223,606,8.585,ok,False,
2026-05-22T00:42:33.956535+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220725113000-1055,1180,337,3.783,ok,False,
2026-05-22T00:42:34.051367+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220714231500-1030,1237,262,4.771,ok,False,
2026-05-22T00:42:34.276657+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220804070000-141,1259,334,5.058,ok,False,
2026-05-22T00:42:34.092425+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220722151500-1483,1266,409,5.52,ok,False,
2026-05-22T00:42:39.613477+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230318053000-52,1210,92,3.187,ok,False,
2026-05-22T00:42:37.739975+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220804114500-1454,1190,229,5.142,ok,False,
2026-05-22T00:42:35.347514+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220807103000-261,1188,828,7.948,ok,False,
2026-05-22T00:42:30.292386+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220722223000-621,1277,613,13.488,ok,False,
2026-05-22T00:42:35.591619+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220815001500-457,1189,843,8.51,ok,False,
2026-05-22T00:42:38.823712+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220812094500-758,1229,463,6.552,ok,False,
2026-05-22T00:42:31.102371+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220717201500-613,1160,775,14.359,ok,False,
2026-05-22T00:42:42.882336+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230306114500-432,1271,320,3.367,ok,False,
2026-05-22T00:42:39.335180+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20220814040000-184,1137,392,7.582,ok,False,
2026-05-22T00:42:43.295880+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230318124500-265,1168,538,4.659,ok,False,
2026-05-22T00:42:46.250276+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230327151500-1344,1247,439,3.758,ok,False,
2026-05-22T00:42:45.462712+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230323210000-1965,1210,361,4.72,ok,False,
2026-05-22T00:42:44.102886+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230312203000-323,1259,555,6.12,ok,False,
2026-05-22T00:42:42.801029+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230308193000-1627,1321,278,7.579,ok,False,
2026-05-22T00:42:45.376529+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230326054500-809,1151,380,5.183,ok,False,
2026-05-22T00:42:50.560801+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230216114500-692,1271,85,1.78,ok,False,
2026-05-22T00:42:50.183506+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230217081500-320,1212,111,2.645,ok,False,
2026-05-22T00:42:43.781603+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230318091500-312,1277,415,9.494,ok,False,
2026-05-22T00:42:50.224224+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230213191500-1419,1254,255,3.579,ok,False,
2026-05-22T00:42:46.917914+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230320133000-1135,1215,405,6.99,ok,False,
2026-05-22T00:42:47.955272+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230320053000-590,1201,434,6.378,ok,False,
2026-05-22T00:42:50.008716+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230323210000-1297,1196,509,4.746,ok,False,
2026-05-22T00:42:50.380790+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230215153000-757,1192,501,6.151,ok,False,
2026-05-22T00:42:53.276919+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230208130000-619,1289,95,4.101,ok,False,
2026-05-22T00:42:54.755258+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230203124500-65,1199,78,3.41,ok,False,
2026-05-22T00:42:52.829972+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230215181500-127,1186,271,5.628,ok,False,
2026-05-22T00:42:54.334294+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230130063000-462,1245,380,5.32,ok,False,
2026-05-22T00:42:53.804294+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230208170000-723,1285,346,6.255,ok,False,
2026-05-22T00:42:58.459301+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230301090000-781,1280,81,2.927,ok,False,
2026-05-22T00:42:53.908989+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230208033000-627,1110,357,8.355,ok,False,
2026-05-22T00:42:52.341919+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230217074500-382,1246,916,10.407,ok,False,
2026-05-22T00:43:00.060523+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230301180000-470,1227,266,3.296,ok,False,
2026-05-22T00:42:56.532870+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230126184500-1687,1225,94,8.132,ok,False,
2026-05-22T00:42:59.656164+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230226194500-418,1240,445,5.416,ok,False,
2026-05-22T00:43:01.387215+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230303060000-277,1220,233,5.095,ok,False,
2026-05-22T00:43:05.072735+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230316171500-198,1186,85,1.947,ok,False,
2026-05-22T00:43:03.356868+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230305181500-412,1239,371,4.162,ok,False,
2026-05-22T00:43:04.666083+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230307123000-217,1205,476,4.684,ok,False,
2026-05-22T00:42:58.166135+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230222144500-72,1217,656,11.638,ok,False,
2026-05-22T00:43:02.750264+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230314110000-830,1183,598,7.262,ok,False,
2026-05-22T00:43:06.482951+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230316214500-645,1237,358,3.677,ok,False,
2026-05-22T00:43:07.520153+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230319181500-74,1210,222,3.077,ok,False,
2026-05-22T00:43:10.012733+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230324191500-1387,1076,278,3.287,ok,False,
2026-05-22T00:43:10.160546+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230319101500-514,1180,424,3.143,ok,False,
2026-05-22T00:43:02.265788+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230313061500-394,1214,986,12.735,ok,False,
2026-05-22T00:43:09.805283+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230324131500-2565,1255,526,5.326,ok,False,
2026-05-22T00:43:13.300560+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230215154500-1567,1225,81,2.571,ok,False,
2026-05-22T00:43:07.020710+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230325084500-239,1217,249,10.261,ok,False,
2026-05-22T00:43:10.598219+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230217191500-1401,1255,372,8.041,ok,False,
2026-05-22T00:43:17.282878+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230208181500-257,1211,82,2.459,ok,False,
2026-05-22T00:43:09.351443+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230324080000-2010,1198,628,11.69,ok,False,
2026-05-22T00:43:15.872601+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230216130000-1095,1289,271,6.255,ok,False,
2026-05-22T00:43:19.742651+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230202144500-44,1170,90,3.871,ok,False,
2026-05-22T00:43:15.131644+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230215081500-127,1147,874,8.931,ok,False,
2026-05-22T00:43:21.042864+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230129064500-587,1229,74,3.445,ok,False,
2026-05-22T00:43:18.639784+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230206171500-229,1156,349,5.992,ok,False,
2026-05-22T00:43:23.614564+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230209234500-346,1242,109,2.465,ok,False,
2026-05-22T00:43:24.488355+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230223183000-859,1217,521,4.858,ok,False,
2026-05-22T00:43:15.001457+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230215171500-1053,1205,358,15.078,ok,False,
2026-05-22T00:43:24.062889+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230222173000-512,1264,488,6.262,ok,False,
2026-05-22T00:43:29.346997+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230220071500-238,1248,92,2.905,ok,False,
2026-05-22T00:43:30.325595+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240409150000-1494,1131,226,2.872,ok,False,
2026-05-22T00:43:30.080173+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230304140000-16,1263,80,4.315,ok,False,
2026-05-22T00:43:26.080039+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230220103000-273,1266,1024,10.022,parse_error,False,Unterminated string starting at: line 5 column 16 (char 93)
2026-05-22T00:43:24.632991+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230218083000-419,1206,339,11.895,ok,False,
2026-05-22T00:43:32.252922+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240403024500-258,1172,469,4.378,ok,False,
2026-05-22T00:43:34.395864+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240402130000-331,1252,369,3.577,ok,False,
2026-05-22T00:43:36.631749+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240402060000-1067,1258,338,3.886,ok,False,
2026-05-22T00:43:36.529270+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240405090000-719,1264,334,4.794,ok,False,
2026-05-22T00:43:37.974026+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240418091500-281,1304,497,4.527,ok,False,
2026-05-22T00:43:33.198418+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240412134500-1029,1241,707,9.941,ok,False,
2026-05-22T00:43:40.518840+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240422130000-213,1241,398,3.777,ok,False,
2026-05-22T00:43:37.105325+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230220103000-273,1266,894,7.79,ok,False,
2026-05-22T00:43:41.324023+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240415173000-1764,1205,118,3.782,ok,False,
2026-05-22T00:43:44.297601+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240418124500-1333,1210,88,3.142,ok,False,
2026-05-22T00:43:43.140822+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240419161500-726,1288,635,5.775,ok,False,
2026-05-22T00:43:44.896041+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240316024500-663,1187,450,4.221,ok,False,
2026-05-22T00:43:42.501709+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240422130000-1630,1213,464,7.924,ok,False,
2026-05-22T00:43:47.440657+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240315060000-911,1287,304,5.369,ok,False,
2026-05-22T00:42:57.379234+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230226224500-4,1268,635,57.35,ok,False,
2026-05-22T00:43:50.427645+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240316134500-321,1195,454,4.706,ok,False,
2026-05-22T00:43:45.107147+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240314214500-1793,1097,718,11.065,ok,False,
2026-05-22T00:43:48.916730+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240316141500-921,1224,522,8.249,ok,False,
2026-05-22T00:43:52.810306+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240301190000-1560,1242,674,5.917,ok,False,
2026-05-22T00:43:56.173032+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240304123000-749,1218,101,3.337,ok,False,
2026-05-22T00:43:55.134041+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240223130000-108,1175,502,4.855,ok,False,
2026-05-22T00:43:57.167191+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240228144500-1680,1167,406,4.046,ok,False,
2026-05-22T00:43:49.118121+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240315113000-553,1209,528,14.342,ok,False,
2026-05-22T00:43:22.128730+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230203173000-77,1195,339,42.333,ok,False,
2026-05-22T00:44:01.214170+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240329131500-1086,1221,294,4.165,ok,False,
2026-05-22T00:44:05.379884+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240331154500-533,1260,89,3.085,ok,False,
2026-05-22T00:44:03.460954+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240327211500-1457,1209,689,5.517,ok,False,
2026-05-22T00:44:08.465895+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240409060000-811,1309,571,4.87,ok,False,
2026-05-22T00:43:58.728559+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240229140000-561,1152,439,15.955,ok,False,
2026-05-22T00:44:08.979251+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240402131500-757,1191,424,5.989,ok,False,
2026-05-22T00:43:59.989613+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240327200000-0,1224,581,17.619,ok,False,
2026-05-22T00:44:04.463346+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240328190000-471,1207,668,13.235,ok,False,
2026-05-22T00:44:17.609345+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240403094500-785,1255,98,3.317,ok,False,
2026-05-22T00:44:14.969176+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240411043000-1156,1204,430,6.229,ok,False,
2026-05-22T00:44:14.683906+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240404071500-649,1267,279,10.613,ok,False,
2026-05-22T00:44:21.199340+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240418040000-983,1228,388,4.236,ok,False,
2026-05-22T00:44:13.336293+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240402153000-1461,1181,353,14.179,ok,False,
2026-05-22T00:44:17.699746+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240418140000-896,1188,997,10.321,ok,False,
2026-05-22T00:44:20.928231+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240418100000-1127,1207,337,7.399,ok,False,
2026-05-22T00:44:25.436379+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240415161500-503,1214,400,4.52,ok,False,
2026-05-22T00:44:25.298700+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240419120000-596,1198,677,6.061,ok,False,
2026-05-22T00:44:28.328636+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240316224500-641,1195,118,3.855,ok,False,
2026-05-22T00:43:13.304299+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20230217173000-1150,1201,98,80.236,ok,False,
2026-05-22T00:44:32.184943+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240315070000-939,1214,112,3.501,ok,False,
2026-05-22T00:44:29.956720+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240316030000-786,1245,732,6.82,ok,False,
2026-05-22T00:44:33.541522+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240315213000-399,1172,136,4.242,ok,False,
2026-05-22T00:44:31.360376+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240315133000-1167,1197,851,7.811,ok,False,
2026-05-22T00:43:59.510997+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240321093000-59,1216,885,40.591,ok,False,
2026-05-22T00:44:37.784800+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240223130000-210,1233,96,4.183,ok,False,
2026-05-22T00:44:39.172389+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240307040000-399,1186,271,3.141,ok,False,
2026-05-22T00:44:27.515816+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240417203000-1025,1317,396,18.314,ok,False,
2026-05-22T00:44:28.022061+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240315083000-944,1175,426,18.445,ok,False,
2026-05-22T00:44:42.314566+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240331090000-413,1231,568,5.271,ok,False,
2026-05-22T00:44:41.968225+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240307033000-1421,1222,474,6.812,ok,False,
2026-05-22T00:44:40.102564+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240227153000-1248,1269,1072,9.34,ok,False,
2026-05-22T00:44:45.830896+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240322131500-1469,1348,309,5.837,ok,False,
2026-05-22T00:44:48.781476+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240325183000-674,1197,342,3.549,ok,False,
2026-05-22T00:44:36.777616+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240227031500-879,1171,736,15.572,ok,False,
2026-05-22T00:44:49.443568+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240322103000-798,1210,107,3.166,ok,False,
2026-05-22T00:44:47.586770+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240323101500-200,1307,480,5.059,ok,False,
2026-05-22T00:43:54.730231+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240223220000-224,1075,402,58.821,ok,False,
2026-05-22T00:44:46.467493+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240323094500-273,1215,479,7.113,ok,False,
2026-05-22T00:44:53.551849+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240610103000-502,1226,98,2.995,ok,False,
2026-05-22T00:44:51.668798+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240608121500-378,1223,508,4.949,ok,False,
2026-05-22T00:44:52.350617+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240614141500-970,1222,406,4.298,ok,False,
2026-05-22T00:44:52.646673+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240609151500-318,1075,519,4.57,ok,False,
2026-05-22T00:44:52.610051+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240611030000-971,1226,700,5.806,ok,False,
2026-05-22T00:44:35.686336+00:00,eval_v1,v1,deepseek/deepseek-v4-flash,False,20240225154500-186,1193,788,23.844,ok,False,
